graph_stem,summary_graph_path,prune_graph_path,solver,matched_k,num_nodes,n_supernodes,n_superedges,L,L_atom,L_atom_norm,sil_raw,sil_norm,L_causal,internalized_mass_fraction,dag_removed_mass_fraction,final_retained_mass_fraction,raw_superedge_mass,final_superedge_mass,total_fine_edge_mass
050,summary_graphs/entmax/alpha_0.50/node_0.02/050_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/050_prune_graph.pt,baseline-kmeans,10,33,12,57,0.4449115488927979,-65.56587982177734,0.8304379036387743,0.5688031831049809,0.7844015915524905,0.059385194146821405,0.059385194146821405,0.084156193304827,0.7561576515355785,124.56433868408203,114.08147811889648,150.86996459960938
050,summary_graphs/entmax/alpha_0.50/node_0.02/050_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/050_prune_graph.pt,baseline-spectral-adj,10,33,12,57,0.4931179408064573,-40.00028610229492,0.8909608177792369,-0.2515696481471461,0.37421517592642695,0.09527506383367784,0.09527506383367784,0.1263389204573919,0.6966920774228732,120.30970764160156,105.10990905761719,150.86996459960938
050,summary_graphs/entmax/alpha_0.50/node_0.02/050_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/050_prune_graph.pt,baseline-random-same-size,10,33,12,56,0.4477375563311452,-64.32589721679688,0.833373333572227,-0.6706776777468857,0.16466116112655715,0.06210177909006339,0.06210177909006339,0.20440480474954742,0.6244578208215009,118.41691589355469,94.21192932128906,150.86996459960938
051,summary_graphs/entmax/alpha_0.50/node_0.02/051_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/051_prune_graph.pt,ours-summary,10,36,14,81,0.2040341809854376,-65.17545318603516,0.35861400721622816,-0.03184527517897613,0.4840773624105119,0.049454354754647066,0.049454354754647066,0.06171532748268211,0.6773256356871958,103.8012466430664,97.3951187133789,143.79364013671875
051,summary_graphs/entmax/alpha_0.50/node_0.02/051_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/051_prune_graph.pt,baseline-spectral-cosine,10,36,14,76,0.2360979804825126,-61.60637664794922,0.37103780685302656,-0.09917066548285194,0.45041466725857404,0.10115815411199863,0.10115815411199863,0.21554097180641998,0.5497850622794116,100.77721405029297,79.05559539794922,143.79364013671875
051,summary_graphs/entmax/alpha_0.50/node_0.02/051_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/051_prune_graph.pt,baseline-kmeans,10,36,14,72,0.23800084098860314,-54.701507568359375,0.39507335471750427,0.5341060691553557,0.7670530345776778,0.08092832725970203,0.08092832725970203,0.1020676447238852,0.6545532733566364,104.81925201416016,94.12059783935547,143.79364013671875
051,summary_graphs/entmax/alpha_0.50/node_0.02/051_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/051_prune_graph.pt,baseline-spectral-adj,10,36,14,76,0.3531299956917807,-6.90714693069458,0.5614434262264694,-0.4534661876977189,0.2732669061511406,0.1448165651570921,0.1448165651570921,0.126582432048712,0.5462373430280804,89.92887115478516,78.54545593261719,143.79364013671875
051,summary_graphs/entmax/alpha_0.50/node_0.02/051_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/051_prune_graph.pt,baseline-random-same-size,10,36,14,78,0.32256020561745546,-1.2655632495880127,0.581081488775966,-0.6671798415073957,0.16641007924630213,0.06403892245894496,0.06403892245894496,0.13936040819427808,0.5354794740047922,89.4666519165039,76.99854278564453,143.79364013671875
052,summary_graphs/entmax/alpha_0.50/node_0.02/052_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/052_prune_graph.pt,ours-summary,14,33,16,112,0.31501331274677485,-88.4625015258789,0.5832204453387929,-0.06945067785578778,0.46527466107210613,0.046806180154756745,0.046806180154756745,0.07573674130372728,0.8252345510749114,179.40874099731445,165.82090759277344,200.9379119873047
052,summary_graphs/entmax/alpha_0.50/node_0.02/052_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/052_prune_graph.pt,baseline-spectral-cosine,14,33,16,114,0.3403926441813473,-84.30338287353516,0.5930910953969221,-0.31664781640421347,0.34167609179789327,0.08769419296577247,0.08769419296577247,0.054039867961476466,0.7643454439997609,162.35988426208496,153.5859775543213,200.9379119873047
052,summary_graphs/entmax/alpha_0.50/node_0.02/052_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/052_prune_graph.pt,baseline-kmeans,14,33,16,114,0.36494943794964363,-50.805850982666016,0.6725892788079492,0.4627556918153502,0.7313778459076751,0.0573095970913381,0.0573095970913381,0.07477880425690225,0.8071635971203464,175.29837036132812,162.1897678375244,200.9379119873047
052,summary_graphs/entmax/alpha_0.50/node_0.02/052_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/052_prune_graph.pt,baseline-spectral-adj,14,33,16,112,0.41796319307434426,-19.092599868774414,0.7478529311816824,-0.4084566578945031,0.2957716710527485,0.08807345496700615,0.08807345496700615,0.08330459734087275,0.7384472741242527,161.8662567138672,148.38205337524414,200.9379119873047
052,summary_graphs/entmax/alpha_0.50/node_0.02/052_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/052_prune_graph.pt,baseline-random-same-size,14,33,16,109,0.3708085705245617,-55.638240814208984,0.6611208387278633,-0.6285182576777905,0.18574087116110477,0.08049630232126,0.08049630232126,0.17272320658384066,0.6839400202769195,166.12273025512695,137.42947959899902,200.9379119873047
053,summary_graphs/entmax/alpha_0.50/node_0.02/053_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/053_prune_graph.pt,ours-summary,9,34,12,58,0.37409304099591223,-69.6828384399414,0.6984180868438039,0.31143576573302484,0.6557178828665124,0.04976799514802052,0.04976799514802052,0.08807574112865649,0.7788855939087236,133.56912565231323,121.8049259185791,156.3835906982422
053,summary_graphs/entmax/alpha_0.50/node_0.02/053_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/053_prune_graph.pt,baseline-spectral-cosine,9,34,12,62,0.3820389007931283,-70.41728973388672,0.6959624563467842,-0.05602522423399236,0.4719873878830038,0.06811534523947232,0.06811534523947232,0.061125436794694205,0.7684014576648578,127.98874711990356,120.1653790473938,156.3835906982422
053,summary_graphs/entmax/alpha_0.50/node_0.02/053_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/053_prune_graph.pt,baseline-kmeans,9,34,12,58,0.39417187618522737,-60.061161041259766,0.7305880554720567,0.5576140455008921,0.778807022750446,0.05775569689839803,0.05775569689839803,0.08693967105904003,0.7725226533613108,132.31312608718872,120.80986642837524,156.3835906982422
053,summary_graphs/entmax/alpha_0.50/node_0.02/053_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/053_prune_graph.pt,baseline-spectral-adj,9,34,12,58,0.4671534129605041,-32.02763748168945,0.8243178588767269,-0.35868617918679535,0.3206569104066023,0.10998896704428132,0.10998896704428132,0.10356721868334481,0.6956592288526753,121.35844469070435,108.78968811035156,156.3835906982422
053,summary_graphs/entmax/alpha_0.50/node_0.02/053_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/053_prune_graph.pt,baseline-random-same-size,9,34,12,48,0.41958121077844046,-39.200077056884766,0.8003368284475811,-0.5032308462087027,0.24838457689564863,0.03882559310929976,0.03882559310929976,0.22516514116846356,0.63183090287552,127.5213475227356,98.80798530578613,156.3835906982422
054,summary_graphs/entmax/alpha_0.50/node_0.02/054_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/054_prune_graph.pt,ours-summary,14,30,17,128,0.35868943030677103,-54.21432876586914,0.6679799576178732,0.019103640913287905,0.5095518204566439,0.04939890299566882,0.04939890299566882,0.0868571677546583,0.8049200331687629,131.67819213867188,120.24099731445312,149.38253784179688
054,summary_graphs/entmax/alpha_0.50/node_0.02/054_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/054_prune_graph.pt,baseline-spectral-cosine,14,30,17,122,0.38467255119779076,-51.08293151855469,0.6773359019249757,-0.28220127734076855,0.35889936132961575,0.09200920047060583,0.09200920047060583,0.11628566018792656,0.7217893399485635,122.01083374023438,107.82272338867188,149.38253784179688
054,summary_graphs/entmax/alpha_0.50/node_0.02/054_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/054_prune_graph.pt,baseline-kmeans,14,30,17,122,0.3710663438608368,-51.76011276245117,0.6753126254005181,0.3548468774293687,0.6774234387146844,0.06682006232115559,0.06682006232115559,0.07205495193543682,0.7941634744422179,127.84609985351562,118.6341552734375,149.38253784179688
054,summary_graphs/entmax/alpha_0.50/node_0.02/054_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/054_prune_graph.pt,baseline-spectral-adj,14,30,17,128,0.4516272893612422,-19.258075714111328,0.7724214188666569,-0.29023576766034076,0.3548821161698296,0.1308331598558274,0.1308331598558274,0.11343863048700885,0.6817496420302731,114.87246704101562,101.84149169921875,149.38253784179688
054,summary_graphs/entmax/alpha_0.50/node_0.02/054_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/054_prune_graph.pt,baseline-random-same-size,14,30,17,125,0.3991326518895972,-35.183570861816406,0.724839681093689,-0.5322363378332964,0.2338818310833518,0.07342562268550534,0.07342562268550534,0.15834741654499537,0.673023127632934,119.45297241210938,100.53790283203125,149.38253784179688
055,summary_graphs/entmax/alpha_0.50/node_0.02/055_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/055_prune_graph.pt,ours-summary,11,36,13,71,0.3795125316437389,-98.81649780273438,0.7096061960481631,0.19235111047130832,0.5961755552356541,0.04941886723931465,0.04941886723931465,0.05827426613858452,0.8073257697325492,195.29993629455566,183.91897583007812,227.81259155273438
055,summary_graphs/entmax/alpha_0.50/node_0.02/055_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/055_prune_graph.pt,baseline-spectral-cosine,11,36,13,71,0.3487113413459345,-159.7093505859375,0.5969611624680949,-0.5055836224279074,0.24720818878604628,0.10046152022377405,0.10046152022377405,0.03730234375715603,0.7541212193550055,178.45510292053223,171.79830932617188,227.81259155273438
055,summary_graphs/entmax/alpha_0.50/node_0.02/055_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/055_prune_graph.pt,baseline-kmeans,11,36,13,68,0.3915538087496305,-87.45077514648438,0.730631534711071,0.48209978057618624,0.7410498902880931,0.05247608278819009,0.05247608278819009,0.15633745341201644,0.7385688314865057,199.43433570861816,168.25527954101562,227.81259155273438
055,summary_graphs/entmax/alpha_0.50/node_0.02/055_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/055_prune_graph.pt,baseline-spectral-adj,11,36,13,65,0.4698294625071161,-44.25973129272461,0.8105302152868402,-0.5376664656146656,0.2311667671926672,0.12912870972739204,0.12912870972739204,0.09633388255664956,0.6389181952408873,161.0701198577881,145.55360984802246,227.81259155273438
055,summary_graphs/entmax/alpha_0.50/node_0.02/055_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/055_prune_graph.pt,baseline-random-same-size,11,36,13,67,0.41104864308634154,-63.22696304321289,0.7754429337560019,-0.5905558039228476,0.20472209803857622,0.046654352416681116,0.046654352416681116,0.2381885892936561,0.6512873540029602,194.7614040374756,148.3714599609375,227.81259155273438
056,summary_graphs/entmax/alpha_0.50/node_0.02/056_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/056_prune_graph.pt,ours-summary,14,32,18,139,0.3928114308700876,-74.91679382324219,0.7357621482971952,-0.041167397762577634,0.4794163011187112,0.04986071344297989,0.04986071344297989,0.050788283520011246,0.7986689916924254,129.66473293304443,123.07928371429443,154.10549926757812
056,summary_graphs/entmax/alpha_0.50/node_0.02/056_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/056_prune_graph.pt,baseline-spectral-cosine,14,32,18,135,0.4260321456748316,-46.970401763916016,0.8039967619840717,-0.047890817327745666,0.47605459133612715,0.04806752936559158,0.04806752936559158,0.08308986141809004,0.7622516104329559,128.11197090148926,117.46716499328613,154.10549926757812
056,summary_graphs/entmax/alpha_0.50/node_0.02/056_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/056_prune_graph.pt,baseline-kmeans,14,32,18,137,0.434959884578377,-68.44241333007812,0.7515700532406835,0.37288875920583375,0.6864443796029169,0.11834971591607049,0.11834971591607049,0.11626106256648898,0.6659169358395273,116.12191963195801,102.62146186828613,154.10549926757812
056,summary_graphs/entmax/alpha_0.50/node_0.02/056_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/056_prune_graph.pt,baseline-spectral-adj,14,32,18,132,0.4750287634428029,-29.69231414794922,0.8461834390864647,-0.3075405662619517,0.34622971686902415,0.1038740877991412,0.1038740877991412,0.1573859830707646,0.6329815174240043,115.76585578918457,97.54593276977539,154.10549926757812
056,summary_graphs/entmax/alpha_0.50/node_0.02/056_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/056_prune_graph.pt,baseline-random-same-size,14,32,18,126,0.4216564064080979,-68.19387817382812,0.7521770322022234,-0.517433497010568,0.24128325149471602,0.0911357806139723,0.0911357806139723,0.1587790622918977,0.6428602344304021,117.76727485656738,99.06829738616943,154.10549926757812
057,summary_graphs/entmax/alpha_0.50/node_0.02/057_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/057_prune_graph.pt,ours-summary,9,34,12,61,0.387431077812445,-107.39431762695312,0.7307808663966358,0.07525846930271345,0.5376292346513567,0.04408128922825429,0.04408128922825429,0.047688236869577606,0.8319844428214327,181.22889709472656,172.58641052246094,207.43946838378906
057,summary_graphs/entmax/alpha_0.50/node_0.02/057_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/057_prune_graph.pt,baseline-spectral-cosine,9,34,12,59,0.3929483220504477,-121.61817932128906,0.7025800896058736,-0.08831431529578573,0.45584284235210715,0.08331655449502182,0.08331655449502182,0.1062718568257624,0.756510030009372,175.59035110473633,156.93003845214844,207.43946838378906
057,summary_graphs/entmax/alpha_0.50/node_0.02/057_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/057_prune_graph.pt,baseline-kmeans,9,34,12,62,0.38171802403125366,-132.67214965820312,0.6806641154421047,0.6672743789667159,0.833637189483358,0.08277193262040265,0.08277193262040265,0.10141643527282686,0.7645263580735892,176.49214553833008,158.5929412841797,207.43946838378906
